P15_P27,479,P15,"Using a system that defines code ownership and find the team that owns it, go to their Slack channel and ask a question, but not until I’ve exhausted other things first","P15:Using a system that defines code ownership and find the team that owns it, go to their Slack channel and ask a question, but not until I’ve exhausted other things first"
P15_P27,472,P15,Asking for a quick pairing session that lasts only 5-10 minutes and not that much hassle for the other person,P15:Asking for a quick pairing session that lasts only 5-10 minutes and not that much hassle for the other person
P15_P27,468,P15,Strategy: Go to people that are knowledgeable in different areas based on ownership of code that’s spelled out somewhere,P15:Strategy: Go to people that are knowledgeable in different areas based on ownership of code that’s spelled out somewhere
P15_P27,489,P27,"Finding the solution to a problem, but 1am my time, so passed it off, putting notes for somebody to follow up on it the next day","P27:Finding the solution to a problem, but 1am my time, so passed it off, putting notes for somebody to follow up on it the next day"
P15_P27,496,P27,Communicating the problem by describing why we didn’t want to fix it via creating a special GraphQL type (seemed goofy),P27:Communicating the problem by describing why we didn’t want to fix it via creating a special GraphQL type (seemed goofy)
P15_P27,487,P15,Suggesting right before a meeting would be a better time to help because going to lose the built up context anyway with the meeting,P15:Suggesting right before a meeting would be a better time to help because going to lose the built up context anyway with the meeting
P15_P27,473,P15,Asking a question via a public channel,P15:Asking a question via a public channel
P15_P27,480,P15,"Asking for help by saying, “hey I’m not really understanding how this ____ is supposed to work, can somebody pair with me on it?”","P15:Asking for help by saying, “hey I’m not really understanding how this ____ is supposed to work, can somebody pair with me on it?”"
P15_P27,493,P27,"Reaching out to the person who built the complex code and it taking him 15 minutes to walk through it and show the logic, and he really needed to think about it too so didn’t feel bad because it was complicated to him too","P27:Reaching out to the person who built the complex code and it taking him 15 minutes to walk through it and show the logic, and he really needed to think about it too so didn’t feel bad because it was complicated to him too"
P15_P27,474,P15,"Shares context of open source company where work is done out in the open, public channels, pull requests and all","P15:Shares context of open source company where work is done out in the open, public channels, pull requests and all"
P15_P27,484,P15,Demonstrating the problem for the person trying to help,P15:Demonstrating the problem for the person trying to help
P15_P27,490,P27,Throwing (the problem) out there to see if anybody else has got any ideas,P27:Throwing (the problem) out there to see if anybody else has got any ideas
P15_P27,481,P15,"Likening responding to question of teammate asking for help as raising our hands, as available to pair","P15:Likening responding to question of teammate asking for help as raising our hands, as available to pair"
P15_P27,497,P27,"Getting feedback on fix strategy from a senior dev that we shouldn’t be tweaking the data so it displays properly, the front end should be able to get the data to display without having to rejigger the shape of the data","P27:Getting feedback on fix strategy from a senior dev that we shouldn’t be tweaking the data so it displays properly, the front end should be able to get the data to display without having to rejigger the shape of the data"
P15_P27,469,P15,Strategy: Go to centers of knowledge when code ownership is not clearly spelled out,P15:Strategy: Go to centers of knowledge when code ownership is not clearly spelled out
P15_P27,495,P27,Communicating the problem by describing all the different things tried,P27:Communicating the problem by describing all the different things tried
P15_P27,492,P27,Never using email or phone to reach out,P27:Never using email or phone to reach out
P15_P27,476,P15,"Highlights importance of giving enough context of a problem, by providing links to a PR, or a branch, or if a production problem, including graphs and as much data as I can about what I think is happening","P15:Highlights importance of giving enough context of a problem, by providing links to a PR, or a branch, or if a production problem, including graphs and as much data as I can about what I think is happening"
P15_P27,483,P15,Building up the context they need to be able to help with the problem,P15:Building up the context they need to be able to help with the problem
P15_P27,475,P15,"Highlights importance of asking questions in the open, is usually questions that you ask are questions that other people have","P15:Highlights importance of asking questions in the open, is usually questions that you ask are questions that other people have"
P15_P27,478,P15,"Strategy of first asking my team questions, then if I don’t have a ping widen the circle out to other people","P15:Strategy of first asking my team questions, then if I don’t have a ping widen the circle out to other people"
P15_P27,491,P27,Finding the person who knows the area of code I’m working in to ask a question,P27:Finding the person who knows the area of code I’m working in to ask a question
P15_P27,482,P15,"When getting help on a troubleshooting problem, the first thing you do is rubber ducking, explaining everything to whoever is helping you, and sometimes that’s all you need","P15:When getting help on a troubleshooting problem, the first thing you do is rubber ducking, explaining everything to whoever is helping you, and sometimes that’s all you need"
P15_P27,488,P27,Popping up a hand and saying “who knows about this” on a small team works really well,P27:Popping up a hand and saying “who knows about this” on a small team works really well
P15_P27,471,P15,Asking the team that owns the service about subtle parameter expectation of their API,P15:Asking the team that owns the service about subtle parameter expectation of their API
P15_P27,470,P15,Strategy: Go to my team and ask the best question I can in a public channel just for engineers,P15:Strategy: Go to my team and ask the best question I can in a public channel just for engineers
P15_P27,477,P15,Deciding what channel to post a question to based on code ownership,P15:Deciding what channel to post a question to based on code ownership
P15_P27,485,P15,Demonstrating the problem allows other people to then bring up the same tool on their machine and try different things,P15:Demonstrating the problem allows other people to then bring up the same tool on their machine and try different things
P15_P27,494,P27,"Communicating the problem by describing what it was supposed to look like, then describing what it actually looked like","P27:Communicating the problem by describing what it was supposed to look like, then describing what it actually looked like"
P15_P27,486,P15,"Asking for help and being cognizant off the other person’s flow, saying if you’re in a flow, we can do this a bit later, because I don’t want to stop your train from going, so find a time when it’s better for you","P15:Asking for help and being cognizant off the other person’s flow, saying if you’re in a flow, we can do this a bit later, because I don’t want to stop your train from going, so find a time when it’s better for you"
P16_P10,676,P16,"Keep context information together so that others can make sense of it, don’t paste screenshots of data, but provide a request and response","P16:Keep context information together so that others can make sense of it, don’t paste screenshots of data, but provide a request and response"
P16_P10,678,P16,Teammate communicated by posting a question in team chat about what they were trying to do in their local environment and that the automated process for doing it is failing.  Captured the error message that they were seeing when it was breaking.,P16:Teammate communicated by posting a question in team chat about what they were trying to do in their local environment and that the automated process for doing it is failing.  Captured the error message that they were seeing when it was breaking.
P16_P10,674,P16,Using team chat most the time to ask team,P16:Using team chat most the time to ask team
P16_P10,677,P16,Keep context information in text so it can be copy/pasted not in a screenshot,P16:Keep context information in text so it can be copy/pasted not in a screenshot
P16_P10,673,P16,Using team chat slack to ask team about the problem and system and ask if anyone knows or has experienced,P16:Using team chat slack to ask team about the problem and system and ask if anyone knows or has experienced
P16_P10,671,P10,Asking for help using a shared private chat channel with direct teammates that are developers ,P10:Asking for help using a shared private chat channel with direct teammates that are developers 
P16_P10,672,P10,"Teammate communicating a problem by replying to an existing slack thread where they had already done something, then asked why the change they made didn’t appear to be reflected? ","P10:Teammate communicating a problem by replying to an existing slack thread where they had already done something, then asked why the change they made didn’t appear to be reflected? "
P16_P10,675,P16,Keeping problems out in the open when you ask,P16:Keeping problems out in the open when you ask
P25_P11,812,P25,"Already knew who to ask, who worked on that area recently","P25:Already knew who to ask, who worked on that area recently"
P25_P11,810,P11,Reaching out for help through Slack,P11:Reaching out for help through Slack
P25_P11,811,P25,Using “the little wheel over” to ask for help in an office context,P25:Using “the little wheel over” to ask for help in an office context
P25_P11,814,P25,Using “broadcast” in Slack to ask for help in a remote work context,P25:Using “broadcast” in Slack to ask for help in a remote work context
P25_P11,815,P11,Reaching out to the coworker who most recently made edits to the code relevant to the troubleshooting problem,P11:Reaching out to the coworker who most recently made edits to the code relevant to the troubleshooting problem
P25_P11,813,P25,Reaching out to a colleague because you know they have familiarity,P25:Reaching out to a colleague because you know they have familiarity
